eval_loss,eval_accuracy_metric,eval_precision_metric,eval_recall_metric,eval_f1_metric,eval_matthews_correlation,eval_confusion_matrix,eval_runtime,eval_samples_per_second,eval_steps_per_second,loss,learning_rate,epoch,step,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
,,,,,,,,,,0.1211,7.021822849807446e-05,0.3,232.0,,,,,
,,,,,,,,,,0.197,7.008985879332478e-05,0.3,233.0,,,,,
,,,,,,,,,,0.334,6.99614890885751e-05,0.3,234.0,,,,,
,,,,,,,,,,0.0411,6.983311938382542e-05,0.3,235.0,,,,,
,,,,,,,,,,0.2393,6.970474967907574e-05,0.3,236.0,,,,,
,,,,,,,,,,0.2114,6.957637997432606e-05,0.3,237.0,,,,,
,,,,,,,,,,0.0798,6.944801026957638e-05,0.31,238.0,,,,,
,,,,,,,,,,0.3347,6.93196405648267e-05,0.31,239.0,,,,,
,,,,,,,,,,0.4127,6.919127086007702e-05,0.31,240.0,,,,,
,,,,,,,,,,0.1461,6.906290115532735e-05,0.31,241.0,,,,,
,,,,,,,,,,0.1847,6.893453145057767e-05,0.31,242.0,,,,,
,,,,,,,,,,0.2992,6.880616174582799e-05,0.31,243.0,,,,,
,,,,,,,,,,0.2712,6.86777920410783e-05,0.31,244.0,,,,,
,,,,,,,,,,0.1577,6.854942233632863e-05,0.31,245.0,,,,,
,,,,,,,,,,0.1132,6.842105263157895e-05,0.32,246.0,,,,,
,,,,,,,,,,0.403,6.829268292682928e-05,0.32,247.0,,,,,
,,,,,,,,,,0.3123,6.816431322207959e-05,0.32,248.0,,,,,
,,,,,,,,,,0.0765,6.803594351732992e-05,0.32,249.0,,,,,
,,,,,,,,,,0.0831,6.790757381258024e-05,0.32,250.0,,,,,
,,,,,,,,,,0.0992,6.777920410783055e-05,0.32,251.0,,,,,
,,,,,,,,,,0.1239,6.765083440308088e-05,0.32,252.0,,,,,
,,,,,,,,,,0.1188,6.75224646983312e-05,0.32,253.0,,,,,
,,,,,,,,,,0.1357,6.739409499358151e-05,0.33,254.0,,,,,
,,,,,,,,,,0.4514,6.726572528883184e-05,0.33,255.0,,,,,
,,,,,,,,,,0.1392,6.713735558408216e-05,0.33,256.0,,,,,
,,,,,,,,,,0.2583,6.700898587933247e-05,0.33,257.0,,,,,
,,,,,,,,,,0.0963,6.68806161745828e-05,0.33,258.0,,,,,
,,,,,,,,,,0.1353,6.675224646983312e-05,0.33,259.0,,,,,
,,,,,,,,,,0.1776,6.662387676508344e-05,0.33,260.0,,,,,
,,,,,,,,,,0.1411,6.649550706033376e-05,0.34,261.0,,,,,
,,,,,,,,,,0.3878,6.636713735558408e-05,0.34,262.0,,,,,
,,,,,,,,,,0.2104,6.62387676508344e-05,0.34,263.0,,,,,
,,,,,,,,,,0.2098,6.611039794608472e-05,0.34,264.0,,,,,
,,,,,,,,,,0.0649,6.598202824133504e-05,0.34,265.0,,,,,
,,,,,,,,,,0.2411,6.585365853658538e-05,0.34,266.0,,,,,
,,,,,,,,,,0.136,6.572528883183568e-05,0.34,267.0,,,,,
,,,,,,,,,,0.1541,6.5596919127086e-05,0.34,268.0,,,,,
,,,,,,,,,,0.2561,6.546854942233634e-05,0.35,269.0,,,,,
,,,,,,,,,,0.0784,6.534017971758666e-05,0.35,270.0,,,,,
,,,,,,,,,,0.0918,6.521181001283697e-05,0.35,271.0,,,,,
,,,,,,,,,,0.3532,6.50834403080873e-05,0.35,272.0,,,,,
,,,,,,,,,,0.0613,6.495507060333762e-05,0.35,273.0,,,,,
,,,,,,,,,,0.1323,6.482670089858793e-05,0.35,274.0,,,,,
,,,,,,,,,,0.3476,6.469833119383826e-05,0.35,275.0,,,,,
,,,,,,,,,,0.0436,6.456996148908858e-05,0.35,276.0,,,,,
,,,,,,,,,,0.2675,6.44415917843389e-05,0.36,277.0,,,,,
,,,,,,,,,,0.0348,6.431322207958922e-05,0.36,278.0,,,,,
,,,,,,,,,,0.1483,6.418485237483954e-05,0.36,279.0,,,,,
,,,,,,,,,,0.2087,6.405648267008986e-05,0.36,280.0,,,,,
,,,,,,,,,,0.0715,6.392811296534018e-05,0.36,281.0,,,,,
,,,,,,,,,,0.1653,6.37997432605905e-05,0.36,282.0,,,,,
,,,,,,,,,,0.6001,6.367137355584084e-05,0.36,283.0,,,,,
,,,,,,,,,,0.4171,6.354300385109114e-05,0.36,284.0,,,,,
,,,,,,,,,,0.2674,6.341463414634146e-05,0.37,285.0,,,,,
,,,,,,,,,,0.254,6.32862644415918e-05,0.37,286.0,,,,,
,,,,,,,,,,0.2031,6.31578947368421e-05,0.37,287.0,,,,,
,,,,,,,,,,0.0512,6.302952503209242e-05,0.37,288.0,,,,,
,,,,,,,,,,0.4339,6.290115532734276e-05,0.37,289.0,,,,,
,,,,,,,,,,0.1327,6.277278562259306e-05,0.37,290.0,,,,,
,,,,,,,,,,0.2328,6.264441591784338e-05,0.37,291.0,,,,,
,,,,,,,,,,0.2202,6.251604621309372e-05,0.37,292.0,,,,,
,,,,,,,,,,0.1914,6.238767650834402e-05,0.38,293.0,,,,,
,,,,,,,,,,0.2457,6.225930680359436e-05,0.38,294.0,,,,,
,,,,,,,,,,0.5007,6.213093709884468e-05,0.38,295.0,,,,,
,,,,,,,,,,0.4085,6.2002567394095e-05,0.38,296.0,,,,,
,,,,,,,,,,0.4275,6.187419768934532e-05,0.38,297.0,,,,,
,,,,,,,,,,0.23,6.174582798459564e-05,0.38,298.0,,,,,
,,,,,,,,,,0.3688,6.161745827984596e-05,0.38,299.0,,,,,
,,,,,,,,,,0.1998,6.148908857509628e-05,0.39,300.0,,,,,
0.18379613757133484,0.9424474055710499,0.9424474055710499,0.9424474055710499,0.9424474055710499,0.24549133719183125,"[[201515, 19, 7, 1450, 389, 0], [23, 5944, 0, 5, 282, 0], [5502, 34, 198, 853, 722, 0], [3126, 57, 6, 50625, 448, 0], [206, 136, 0, 403, 15304, 3], [55, 1413, 2, 156, 1418, 129]]",254.7427,16.287,1.021,,,0.39,300.0,,,,,
,,,,,,,,,,0.6492,6.13607188703466e-05,0.39,301.0,,,,,
,,,,,,,,,,0.1634,6.123234916559692e-05,0.39,302.0,,,,,
,,,,,,,,,,0.092,6.110397946084724e-05,0.39,303.0,,,,,
,,,,,,,,,,0.6573,6.097560975609756e-05,0.39,304.0,,,,,
,,,,,,,,,,0.1979,6.084724005134789e-05,0.39,305.0,,,,,
,,,,,,,,,,0.1194,6.071887034659821e-05,0.39,306.0,,,,,
,,,,,,,,,,0.211,6.059050064184852e-05,0.39,307.0,,,,,
,,,,,,,,,,0.3108,6.046213093709885e-05,0.4,308.0,,,,,
,,,,,,,,,,0.219,6.0333761232349176e-05,0.4,309.0,,,,,
,,,,,,,,,,0.2883,6.020539152759949e-05,0.4,310.0,,,,,
,,,,,,,,,,0.0365,6.007702182284981e-05,0.4,311.0,,,,,
,,,,,,,,,,0.1219,5.9948652118100136e-05,0.4,312.0,,,,,
,,,,,,,,,,0.2056,5.982028241335045e-05,0.4,313.0,,,,,
,,,,,,,,,,0.0966,5.969191270860077e-05,0.4,314.0,,,,,
,,,,,,,,,,0.128,5.95635430038511e-05,0.4,315.0,,,,,
,,,,,,,,,,0.0246,5.943517329910141e-05,0.41,316.0,,,,,
,,,,,,,,,,0.106,5.930680359435173e-05,0.41,317.0,,,,,
,,,,,,,,,,0.1461,5.917843388960206e-05,0.41,318.0,,,,,
,,,,,,,,,,0.2917,5.9050064184852385e-05,0.41,319.0,,,,,
,,,,,,,,,,0.1411,5.89216944801027e-05,0.41,320.0,,,,,
,,,,,,,,,,0.0689,5.879332477535302e-05,0.41,321.0,,,,,
,,,,,,,,,,0.2555,5.8664955070603346e-05,0.41,322.0,,,,,
,,,,,,,,,,0.071,5.853658536585366e-05,0.41,323.0,,,,,
,,,,,,,,,,0.1517,5.840821566110398e-05,0.42,324.0,,,,,
,,,,,,,,,,0.204,5.8279845956354306e-05,0.42,325.0,,,,,
,,,,,,,,,,0.1586,5.815147625160462e-05,0.42,326.0,,,,,
,,,,,,,,,,0.1241,5.802310654685495e-05,0.42,327.0,,,,,
,,,,,,,,,,0.022,5.789473684210527e-05,0.42,328.0,,,,,
,,,,,,,,,,0.0794,5.776636713735558e-05,0.42,329.0,,,,,
,,,,,,,,,,0.0481,5.763799743260591e-05,0.42,330.0,,,,,
,,,,,,,,,,0.2515,5.750962772785623e-05,0.42,331.0,,,,,
