eval_loss,eval_accuracy_metric,eval_precision_metric,eval_recall_metric,eval_f1_metric,eval_matthews_correlation,eval_confusion_matrix,eval_runtime,eval_samples_per_second,eval_steps_per_second,loss,learning_rate,epoch,step,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
,,,,,,,,,,0.0274,1.1548556430446195e-05,2.65,337.0,,,,,
,,,,,,,,,,0.0674,1.1286089238845144e-05,2.66,338.0,,,,,
,,,,,,,,,,0.1111,1.1023622047244095e-05,2.67,339.0,,,,,
,,,,,,,,,,0.0421,1.0761154855643044e-05,2.68,340.0,,,,,
,,,,,,,,,,0.061,1.0498687664041995e-05,2.69,341.0,,,,,
,,,,,,,,,,0.0283,1.0236220472440946e-05,2.69,342.0,,,,,
,,,,,,,,,,0.0225,9.973753280839895e-06,2.7,343.0,,,,,
,,,,,,,,,,0.0236,9.711286089238846e-06,2.71,344.0,,,,,
,,,,,,,,,,0.0714,9.448818897637795e-06,2.72,345.0,,,,,
,,,,,,,,,,0.1957,9.186351706036746e-06,2.72,346.0,,,,,
,,,,,,,,,,0.0402,8.923884514435697e-06,2.73,347.0,,,,,
,,,,,,,,,,0.0389,8.661417322834646e-06,2.74,348.0,,,,,
,,,,,,,,,,0.0278,8.398950131233596e-06,2.75,349.0,,,,,
,,,,,,,,,,0.1172,8.136482939632546e-06,2.76,350.0,,,,,
,,,,,,,,,,0.0184,7.874015748031496e-06,2.76,351.0,,,,,
,,,,,,,,,,0.0244,7.611548556430446e-06,2.77,352.0,,,,,
,,,,,,,,,,0.0152,7.349081364829396e-06,2.78,353.0,,,,,
,,,,,,,,,,0.1993,7.086614173228347e-06,2.79,354.0,,,,,
,,,,,,,,,,0.0683,6.824146981627297e-06,2.8,355.0,,,,,
,,,,,,,,,,0.229,6.561679790026247e-06,2.8,356.0,,,,,
,,,,,,,,,,0.217,6.299212598425197e-06,2.81,357.0,,,,,
,,,,,,,,,,0.0775,6.036745406824147e-06,2.82,358.0,,,,,
,,,,,,,,,,0.436,5.774278215223098e-06,2.83,359.0,,,,,
,,,,,,,,,,0.0134,5.511811023622048e-06,2.83,360.0,,,,,
,,,,,,,,,,0.0764,5.2493438320209976e-06,2.84,361.0,,,,,
,,,,,,,,,,0.0255,4.9868766404199475e-06,2.85,362.0,,,,,
,,,,,,,,,,0.0513,4.7244094488188975e-06,2.86,363.0,,,,,
,,,,,,,,,,0.0398,4.461942257217848e-06,2.87,364.0,,,,,
,,,,,,,,,,0.0232,4.199475065616798e-06,2.87,365.0,,,,,
,,,,,,,,,,0.0184,3.937007874015748e-06,2.88,366.0,,,,,
,,,,,,,,,,0.0977,3.674540682414698e-06,2.89,367.0,,,,,
,,,,,,,,,,0.0581,3.4120734908136485e-06,2.9,368.0,,,,,
,,,,,,,,,,0.0314,3.1496062992125985e-06,2.91,369.0,,,,,
,,,,,,,,,,0.0977,2.887139107611549e-06,2.91,370.0,,,,,
,,,,,,,,,,0.1387,2.6246719160104988e-06,2.92,371.0,,,,,
,,,,,,,,,,0.1996,2.3622047244094487e-06,2.93,372.0,,,,,
,,,,,,,,,,0.1807,2.099737532808399e-06,2.94,373.0,,,,,
,,,,,,,,,,0.0897,1.837270341207349e-06,2.94,374.0,,,,,
,,,,,,,,,,0.0205,1.5748031496062992e-06,2.95,375.0,,,,,
,,,,,,,,,,0.0189,1.3123359580052494e-06,2.96,376.0,,,,,
,,,,,,,,,,0.1421,1.0498687664041996e-06,2.97,377.0,,,,,
,,,,,,,,,,0.1533,7.874015748031496e-07,2.98,378.0,,,,,
,,,,,,,,,,0.0342,5.249343832020998e-07,2.98,379.0,,,,,
,,,,,,,,,,0.1434,2.624671916010499e-07,2.99,380.0,,,,,
,,,,,,,,,,0.0008,0.0,3.0,381.0,,,,,
,,,,,,,,,,,,3.0,381.0,652.6153,9.272,0.584,3124075376270736.0,0.27997027653079415
0.0695427730679512,0.9797180727961288,0.9797180727961288,0.9797180727961288,0.9797180727961288,0.9680678259493121,"[[0, 0, 311, 27], [0, 0, 207, 0], [0, 0, 30766, 167], [0, 0, 252, 15800]]",41.7341,16.27,1.03,,,3.0,381.0,,,,,
